"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2005","regionflow_2006","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2005","countryflow_2006","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
12,Basel-Stadt,102,NA - Nordamerika,2741,2846,2934,2813,2787,2794,3243,2805,3886,3704,3272,18,Klybeck,VereinigteStaatenvon,Vereinigte Staaten von,33,6,0,107,22,38,39,14,74,57,29,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,18,Klybeck,VereinigtesKönigreich,Vereinigtes Königreich,25,0,16,43,42,54,14,62,36,23,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,18,Klybeck,ZG,ZG,35,257,0,0,0,0,8,0,7,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,18,Klybeck,ZH,ZH,181,167,278,253,189,246,246,291,268,213,155,1,1
12,Basel-Stadt,999,U - Unbekannt,4482,8741,7137,9186,8312,20652,11271,12037,12748,9608,10842,18,Klybeck,unbekannt,unbekannt,164,504,544,601,503,1018,725,870,736,696,629,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,18,Klybeck,übrigesAfrika,übriges Afrika,11,0,24,0,21,8,0,45,11,0,0,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,18,Klybeck,übrigesAsien,übriges Asien,133,7,0,0,0,0,0,0,7,10,0,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,18,Klybeck,übrigesEuropa,übriges Europa,192,94,103,116,39,172,97,87,140,162,149,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,18,Klybeck,übrigesLateinamerika,übriges Lateinamerika,23,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,1,Altstadt Grossbasel,0,0,0,13,10,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,12,Altstadt Kleinbasel,0,0,0,0,0,0,9,0,0,13,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,3,Am Ring,0,17,65,0,50,18,0,0,0,19,14,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,8,Bachletten,0,0,0,34,0,0,12,11,5,21,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,30,Bettingen,0,0,0,0,37,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,4,Breite,0,0,0,36,16,12,15,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,7,Bruderholz,0,8,14,22,12,0,0,0,0,6,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,13,Clara,0,0,4,0,0,0,0,0,0,0,23,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,9,Gotthelf,0,13,0,0,29,0,0,0,0,0,15,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,6,Gundeldingen,0,13,0,0,15,34,59,46,8,20,59,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,15,Hirzbrunnen,0,0,0,14,0,0,0,0,10,18,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,10,Iselin,0,36,8,24,0,12,0,0,9,0,11,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,19,Kleinhüningen,0,0,0,0,0,0,0,0,11,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,18,Klybeck,0,0,0,0,0,0,0,0,0,0,10,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,17,Matthäus,0,33,21,36,10,0,95,20,0,26,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,20,Riehen,0,0,0,0,0,0,0,0,0,0,15,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,16,Rosental,0,24,0,0,0,0,0,0,29,0,11,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,5,St. Alban,0,0,12,0,0,0,0,17,0,13,13,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,11,St. Johann,0,19,10,13,0,62,36,40,70,69,34,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,2,Vorstädte,0,0,0,0,0,0,27,0,0,13,13,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kolumbien,Kolumbien,14,Wettstein,0,0,0,0,9,0,0,0,28,11,9,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),1,Altstadt Grossbasel,0,0,38,9,0,0,13,31,31,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),12,Altstadt Kleinbasel,0,0,0,0,0,0,0,0,17,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),3,Am Ring,18,26,22,15,12,0,9,86,0,11,74,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),8,Bachletten,0,0,0,0,10,0,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),30,Bettingen,0,11,0,0,0,0,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),4,Breite,0,0,11,0,0,0,0,0,16,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),7,Bruderholz,0,0,0,0,5,0,0,0,0,0,24,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),13,Clara,0,0,0,0,0,0,0,14,6,9,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),9,Gotthelf,0,44,0,0,0,0,0,0,0,0,62,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),6,Gundeldingen,0,65,34,0,0,0,0,51,0,68,57,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),15,Hirzbrunnen,0,0,10,0,16,29,0,0,11,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),10,Iselin,0,0,0,23,41,0,17,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),19,Kleinhüningen,0,0,0,0,0,0,60,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),18,Klybeck,0,0,0,0,0,16,12,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),17,Matthäus,0,88,0,30,38,42,0,15,31,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),20,Riehen,0,0,6,11,13,0,25,23,27,5,50,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),16,Rosental,0,25,16,0,0,0,34,41,64,9,21,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),5,St. Alban,0,13,0,62,29,0,56,37,50,33,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),11,St. Johann,0,0,61,47,0,14,22,22,25,32,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),2,Vorstädte,0,17,0,0,14,9,0,0,11,10,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,KoreaNord,Korea (Nord-),14,Wettstein,0,0,0,11,43,42,0,0,0,26,11,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,12,Altstadt Kleinbasel,0,0,0,0,0,14,0,13,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,3,Am Ring,0,0,0,0,8,0,11,0,11,12,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,8,Bachletten,0,16,0,0,6,0,16,0,0,16,10,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,4,Breite,0,0,0,0,14,47,13,32,6,26,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,7,Bruderholz,0,0,10,0,0,8,0,0,10,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,13,Clara,0,0,0,0,0,0,11,0,0,0,12,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,9,Gotthelf,0,0,0,0,0,0,0,0,10,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,6,Gundeldingen,0,7,0,0,0,6,10,0,0,0,19,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,15,Hirzbrunnen,0,0,0,0,0,0,0,0,0,25,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,10,Iselin,0,0,0,10,0,23,0,12,0,11,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,19,Kleinhüningen,0,0,0,0,0,0,0,0,15,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,18,Klybeck,0,0,28,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,17,Matthäus,0,0,11,0,9,0,0,11,31,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,20,Riehen,0,0,0,0,8,14,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,16,Rosental,15,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,5,St. Alban,15,0,18,0,11,18,0,17,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,11,St. Johann,0,0,0,0,0,13,13,11,0,11,11,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,2,Vorstädte,0,11,0,11,0,9,16,0,15,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Kuba,Kuba,14,Wettstein,0,0,16,19,0,0,0,0,0,0,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,1,Altstadt Grossbasel,97,35,57,10,72,31,32,110,0,0,56,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,12,Altstadt Kleinbasel,9,98,72,13,37,12,72,68,69,62,67,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,3,Am Ring,237,177,218,300,202,140,200,209,332,177,184,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,8,Bachletten,152,72,72,162,95,61,121,69,119,28,169,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,30,Bettingen,0,0,9,0,18,0,0,0,0,15,41,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,4,Breite,115,85,119,82,86,106,151,163,71,97,129,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,7,Bruderholz,48,17,0,31,86,95,54,53,29,42,47,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,13,Clara,59,29,23,42,52,74,98,85,69,77,92,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,9,Gotthelf,99,84,60,80,45,63,114,105,109,75,115,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,6,Gundeldingen,313,331,181,286,268,289,300,307,258,201,228,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,15,Hirzbrunnen,11,35,100,74,36,87,43,52,33,81,31,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,10,Iselin,159,137,194,400,235,195,308,220,261,170,230,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,19,Kleinhüningen,27,58,30,40,11,0,20,35,33,17,13,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,18,Klybeck,95,89,83,36,104,138,72,50,102,22,72,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,17,Matthäus,168,222,341,269,311,220,385,221,279,193,307,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,20,Riehen,94,84,36,69,154,56,150,125,154,81,138,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,16,Rosental,18,156,80,96,176,134,140,127,78,58,95,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,5,St. Alban,110,66,84,65,72,49,61,37,135,148,97,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,11,St. Johann,365,254,257,461,235,464,307,209,380,301,286,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,2,Vorstädte,167,116,67,139,130,126,101,67,97,119,113,1,1
100,Übrige Schweiz,12,Basel-Stadt,42535,45014,44498,49627,46875,47438,48983,47833,49429,45184,49846,LU,LU,14,Wettstein,53,102,87,40,154,114,37,30,38,129,76,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,1,Altstadt Grossbasel,0,0,0,0,0,0,9,18,0,0,28,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,12,Altstadt Kleinbasel,0,43,39,0,23,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,3,Am Ring,0,0,10,15,0,19,11,11,34,12,7,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,8,Bachletten,0,14,0,0,0,0,0,0,0,10,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,4,Breite,0,15,31,0,14,0,18,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,7,Bruderholz,0,0,0,0,0,9,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,13,Clara,0,20,0,0,0,10,0,0,0,0,11,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,9,Gotthelf,0,0,0,0,0,25,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,6,Gundeldingen,22,30,0,0,33,9,28,27,48,23,28,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,15,Hirzbrunnen,0,0,9,0,0,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,10,Iselin,0,39,11,23,10,0,21,74,7,14,25,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,18,Klybeck,0,9,0,13,22,11,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,17,Matthäus,0,200,208,163,123,0,51,33,39,10,28,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,20,Riehen,0,10,0,9,16,134,10,7,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,16,Rosental,0,0,22,0,0,0,10,48,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,5,St. Alban,0,11,9,33,0,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,11,St. Johann,0,0,11,0,34,48,24,0,14,29,14,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,2,Vorstädte,0,0,11,0,0,0,0,13,0,0,29,1,1
104,A - Afrika,12,Basel-Stadt,1284,1798,1232,2745,1736,1719,2389,2515,1899,1303,2240,Marokko,Marokko,14,Wettstein,0,19,0,0,0,0,22,14,9,8,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,AG,AG,798,792,664,796,828,827,541,697,824,825,954,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,AI,AI,9,0,0,0,9,0,0,9,0,14,15,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,AR,AR,20,39,21,7,34,8,0,8,19,21,85,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,17,Matthäus,Aegypten,Aegypten,0,0,0,0,41,10,0,0,8,0,14,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,17,Matthäus,Algerien,Algerien,0,0,0,0,0,0,0,0,0,5,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,Argentinien,Argentinien,0,0,37,12,14,27,29,10,15,0,0,1,1
12,Basel-Stadt,106,O - Australien,603,699,491,906,433,608,652,498,508,474,573,17,Matthäus,Australien,Australien,0,77,36,73,8,64,35,90,13,17,39,1,1
12,Basel-Stadt,106,O - Australien,603,699,491,906,433,608,652,498,508,474,573,17,Matthäus,AustralienNeuseeland,Australien Neuseeland,26,0,0,0,0,0,0,0,0,12,8,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,BE,BE,483,634,470,554,515,489,566,532,351,511,480,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,BL,BL,3044,2986,3027,3013,2876,2939,3559,3023,3307,3103,3039,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,17,Matthäus,Belgien,Belgien,28,12,71,14,0,20,24,110,12,20,47,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,Bolivien,Bolivien,0,0,0,0,0,9,29,0,14,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,Brasilien,Brasilien,104,100,65,51,23,48,81,132,89,44,20,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,Chile,Chile,0,0,0,43,0,0,0,0,9,0,11,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,17,Matthäus,China,China,0,108,128,59,103,43,78,104,74,93,40,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,CostaRica,Costa Rica,0,0,0,0,0,0,0,11,0,9,0,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,17,Matthäus,Deutschland,Deutschland,1247,1143,1395,1498,1437,1403,1535,1742,1739,1600,1472,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,DominikanischeRepubli,Dominikanische Republi,0,19,23,38,0,32,43,37,29,0,14,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,17,Matthäus,Dänemark,Dänemark,0,32,47,24,9,7,44,88,85,9,61,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,Ecuador,Ecuador,0,14,0,0,84,0,0,0,33,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,17,Matthäus,ElSalvador,El Salvador,0,0,0,0,11,0,0,56,0,8,10,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,FR,FR,100,41,63,83,63,58,27,15,124,43,46,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,17,Matthäus,Frankreich,Frankreich,410,343,340,259,538,390,490,406,612,421,491,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,GE,GE,15,65,40,42,35,122,82,8,21,26,93,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,GL,GL,16,13,19,0,9,0,0,39,0,16,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,17,Matthäus,GR,GR,103,100,150,100,123,34,77,135,121,92,118,1,1
